url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbol,num_question_marks,num_equals,num_ampersand,num_percent,num_digits,digit_ratio,has_https,has_ip_address,subdomain_depth,path_depth,hostname_has_hyphen,tld_in_path,shannon_entropy,suspicious_keyword_count,Label
46,13,25,0,2,2,0,4,0,0,0,0,0,2,0.043478260869565216,1,0,1,2,0,0,4.675310868912363,0,0
47,23,16,0,2,1,0,4,0,0,0,0,0,8,0.1702127659574468,1,0,1,2,1,0,4.3714050117960035,0,0
42,33,1,0,2,2,0,3,0,0,0,0,0,6,0.14285714285714285,1,0,1,0,1,0,4.528873077386131,0,1
107,23,76,0,3,0,0,6,0,0,0,0,0,10,0.09345794392523364,1,0,2,3,0,0,4.841731944956974,0,1
55,17,31,0,3,0,0,6,0,0,0,0,0,2,0.03636363636363636,0,0,1,4,0,0,4.317659832360697,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.930270372293455,0,1
156,19,129,0,2,2,3,5,0,0,0,0,1,17,0.10897435897435898,1,0,0,3,1,0,4.977500101876777,0,1
80,14,51,6,2,4,0,6,0,1,1,0,0,1,0.0125,1,0,1,4,0,0,4.627367001729383,0,0
175,15,108,43,2,1,1,7,0,1,3,2,0,13,0.07428571428571429,1,0,1,5,0,0,5.554488218190007,0,1
95,31,57,0,5,2,0,9,0,0,0,0,0,5,0.05263157894736842,0,0,2,6,0,0,4.360373082882347,0,0
33,24,1,0,2,1,0,3,0,0,0,0,0,6,0.18181818181818182,1,0,1,0,1,0,4.2107645737727895,0,1
98,24,46,0,7,0,0,4,1,0,0,0,0,4,0.04081632653061224,1,0,2,2,0,1,4.331541215648216,0,1
63,19,37,0,2,2,0,6,0,0,0,0,0,0,0.0,0,0,1,3,0,0,4.08008875726703,0,0
57,48,1,0,3,3,0,3,0,0,0,0,0,4,0.07017543859649122,1,0,2,0,1,0,4.5339584349137265,0,1
36,28,0,0,2,0,0,2,0,0,0,0,0,1,0.027777777777777776,1,0,1,0,0,0,4.31562257082666,0,0
43,34,1,0,2,2,0,3,0,0,0,0,0,6,0.13953488372093023,1,0,1,0,1,0,4.45244375514565,1,1
89,44,37,0,3,6,0,3,0,0,0,0,0,20,0.2247191011235955,1,0,2,1,1,0,4.819293228690422,0,1
86,22,56,0,2,8,0,5,0,0,0,0,0,0,0.0,1,0,1,2,1,0,4.405071267690453,0,0
50,25,18,0,2,3,0,4,0,0,0,0,0,10,0.2,0,0,1,2,1,0,4.598562939644916,0,1
50,16,26,0,2,0,0,5,0,0,0,0,0,4,0.08,1,0,1,3,0,0,4.397082261221977,1,1
89,15,66,0,2,0,0,5,0,0,0,0,0,7,0.07865168539325842,1,0,0,3,0,0,5.203167352694698,0,1
118,14,96,0,2,4,0,8,0,0,0,0,0,0,0.0,1,0,1,6,0,0,4.222797795969391,1,0
23,16,0,0,2,0,0,2,0,0,0,0,0,1,0.043478260869565216,0,0,1,0,0,0,4.088779347361362,0,1
64,21,35,0,2,1,2,4,0,0,0,0,0,20,0.3125,1,0,1,2,1,0,4.5367384298164914,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,2,0.0392156862745098,1,0,2,2,0,0,4.632826322193971,0,1
35,23,1,3,2,1,0,3,0,1,1,0,0,1,0.02857142857142857,0,0,1,0,1,0,4.264578373902382,0,1
23,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.795088586397733,0,0
93,19,66,0,1,1,0,5,0,0,0,0,0,9,0.0967741935483871,1,0,0,2,1,0,4.744879010671277,0,1
106,13,26,58,6,5,1,3,0,1,1,0,0,49,0.46226415094339623,1,0,1,1,0,0,4.716840002420982,0,0
50,14,0,27,2,1,0,2,0,1,2,1,0,4,0.08,1,0,1,0,0,0,4.608367439558378,0,0
66,43,15,0,3,1,0,3,0,0,0,0,0,18,0.2727272727272727,1,0,1,1,1,0,4.7278205892132865,0,1
39,10,21,0,2,0,0,6,0,0,0,0,0,0,0.0,1,0,1,3,0,0,3.9065704878156495,0,0
51,19,25,0,2,2,0,5,0,0,0,0,0,0,0.0,0,0,0,3,1,0,4.243134106881671,0,1
48,10,30,0,1,1,0,6,0,0,0,0,0,0,0.0,1,0,0,3,0,0,4.03280638688745,0,0
32,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.9764097655573916,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,8,0.08695652173913043,1,0,0,2,1,0,4.852207408308558,0,1
74,19,25,22,3,0,0,4,0,1,1,0,0,11,0.14864864864864866,0,0,1,2,0,0,4.6182559877660525,0,0
41,17,16,0,2,1,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.9275717489329454,0,0
167,15,108,35,2,1,3,7,0,1,3,2,0,18,0.10778443113772455,1,0,1,5,0,0,5.555037452614972,0,1
42,17,17,0,2,0,0,4,0,0,0,0,0,7,0.16666666666666666,1,0,1,1,0,0,4.213513256009072,0,0
99,29,62,0,5,2,0,8,0,0,0,0,0,8,0.08080808080808081,1,0,1,6,1,1,4.529743085733053,0,0
64,14,42,0,8,1,0,6,0,0,0,0,0,8,0.125,1,0,1,4,0,0,4.378524413893479,0,0
30,5,17,0,1,0,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,3.948394345536403,0,0
56,49,0,0,2,0,0,2,0,0,0,0,0,1,0.017857142857142856,0,0,1,0,0,0,4.083743317456175,0,1
46,37,1,0,2,3,0,3,0,0,0,0,0,12,0.2608695652173913,1,0,1,0,1,0,4.32173124920605,0,1
57,13,36,0,2,3,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.224283269047005,0,0
47,16,23,0,2,0,0,7,0,0,0,0,0,7,0.14893617021276595,1,0,1,4,0,0,4.263715777995571,0,0
16,6,3,0,1,1,0,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,3.4056390622295662,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,8,0.09523809523809523,1,0,2,0,1,0,4.73329067948958,0,1
51,21,22,0,3,0,0,4,0,0,0,0,0,1,0.0196078431372549,1,0,2,2,0,0,4.64243857701109,0,1
366,13,21,324,10,1,1,11,0,3,9,8,0,64,0.17486338797814208,0,1,2,3,0,0,5.617062771296116,3,1
51,21,22,0,3,0,0,4,0,0,0,0,0,4,0.0784313725490196,1,0,2,2,0,0,4.608412351648157,0,1
115,16,91,0,2,10,0,5,0,0,0,0,0,19,0.16521739130434782,1,0,1,3,0,0,4.768182292128382,0,0
86,18,10,49,4,0,0,9,0,1,1,0,0,0,0.0,1,0,1,2,0,0,4.566620389245836,0,0
31,22,1,0,2,1,0,3,0,0,0,0,0,1,0.03225806451612903,1,0,1,0,1,0,3.9779168746936358,0,1
111,26,77,0,3,4,1,8,0,0,0,0,0,0,0.0,1,0,1,6,1,0,4.452942137698977,0,0
40,14,8,0,2,0,0,3,0,0,0,1,0,1,0.025,1,0,1,1,0,0,3.984829508503261,0,0
111,14,89,0,2,5,0,6,0,0,0,0,6,18,0.16216216216216217,1,0,1,4,0,0,4.874157340421172,0,0
41,25,8,0,2,1,0,3,0,0,0,0,0,2,0.04878048780487805,1,0,1,1,0,0,4.299403761075299,1,1
159,19,63,68,2,7,0,5,0,1,1,0,0,11,0.06918238993710692,1,0,1,3,0,0,5.237407859004139,0,0
72,9,47,7,2,0,0,7,0,1,1,0,0,0,0.0,1,0,0,5,0,0,4.229108517499326,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,3,0.0967741935483871,1,0,1,0,0,0,4.195816471537619,0,1
89,15,66,0,2,0,0,5,0,0,0,0,0,4,0.0449438202247191,1,0,0,3,0,0,5.144233504404402,0,1
86,10,68,0,3,5,0,8,0,0,0,0,0,10,0.11627906976744186,1,0,1,6,0,0,4.349295320223827,0,0
33,12,13,0,1,0,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.112427831414106,0,0
28,11,10,0,1,0,0,4,0,0,0,0,0,2,0.07142857142857142,0,0,0,1,0,0,4.09306920777189,0,1
83,74,1,0,3,0,0,3,0,0,0,0,0,13,0.1566265060240964,1,0,2,0,0,0,4.858010479560961,0,1
61,11,42,0,4,1,0,6,0,0,0,0,0,2,0.03278688524590164,1,0,1,4,0,1,4.283139084054396,0,0
70,15,1,41,4,0,1,3,0,1,1,1,0,3,0.04285714285714286,1,0,1,0,0,0,4.617990874918954,0,0
71,42,21,0,2,0,0,5,0,0,0,0,0,17,0.23943661971830985,1,0,1,3,0,0,4.662100514676771,0,0
45,20,17,0,3,0,0,4,0,0,0,0,0,4,0.08888888888888889,1,0,1,2,0,0,4.188982196705437,1,1
121,13,100,0,3,8,1,8,0,0,0,0,0,0,0.0,1,0,1,6,0,0,4.358428066317005,0,0
50,10,32,0,1,0,0,4,0,0,0,0,0,1,0.02,1,0,0,2,0,0,4.5283674395583775,0,0
50,30,12,0,2,3,0,3,0,0,0,0,0,0,0.0,1,0,0,1,1,0,4.075783629896563,1,1
31,22,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,3.9134007456613777,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.093139062229566,0,1
135,15,10,101,3,0,0,3,0,1,9,8,0,11,0.08148148148148149,1,0,1,1,0,0,4.769673818234007,0,0
33,9,0,0,1,0,0,2,1,0,0,0,0,3,0.09090909090909091,0,0,0,0,0,0,4.369707376737533,0,0
69,15,46,0,2,4,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.145869703117851,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,11,0.13095238095238096,1,0,2,0,1,0,4.791808755978573,0,1
97,19,70,0,3,8,0,5,0,0,0,0,0,4,0.041237113402061855,1,0,2,2,0,0,4.507224085301987,0,0
43,19,16,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.489877254551158,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,4.1162996057016965,0,1
115,12,95,0,2,9,0,4,0,0,0,0,0,5,0.043478260869565216,1,0,1,2,0,0,4.373453687506218,0,0
160,11,141,0,2,1,0,5,0,0,0,0,0,77,0.48125,1,0,0,3,1,0,5.029621742462259,0,1
79,11,60,0,3,3,0,7,0,0,0,0,0,4,0.05063291139240506,1,0,1,5,0,0,4.523788705580505,0,0
29,20,1,0,2,1,0,3,0,0,0,0,0,2,0.06896551724137931,1,0,1,0,1,0,3.741962789037908,0,1
83,14,61,0,8,4,0,6,0,0,0,0,0,6,0.07228915662650602,1,0,1,4,0,0,4.38207433680161,0,0
60,24,29,0,3,3,0,4,0,0,0,0,0,14,0.23333333333333334,0,0,2,2,0,0,4.671241170818225,0,0
28,19,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,3.610577243331642,0,1
33,24,1,0,1,2,0,3,0,0,0,0,0,0,0.0,1,0,0,0,1,0,4.017900089633387,0,1
642,11,12,610,1,0,0,4,0,1,1,0,198,170,0.26479750778816197,1,0,0,2,0,0,3.652043911292912,0,0
77,17,52,0,2,4,0,7,0,0,0,0,0,12,0.15584415584415584,1,0,1,5,0,0,4.709226029111822,0,0
51,10,34,0,2,0,2,6,0,0,0,0,0,12,0.23529411764705882,0,0,0,4,0,0,4.451549606550116,0,0
67,43,16,0,3,1,0,3,0,0,0,0,0,23,0.34328358208955223,1,0,1,1,1,0,4.720731496615718,0,1
38,29,1,0,2,3,0,3,0,0,0,0,0,6,0.15789473684210525,1,0,1,0,1,0,4.260828171224455,0,1
42,33,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.189238255803026,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,11,0.11956521739130435,1,0,0,2,1,0,4.914722081401091,0,1
33,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.960320255394292,0,1
48,39,1,0,2,3,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,4.365601562950722,0,1
68,11,33,15,1,2,0,4,0,1,1,0,0,15,0.22058823529411764,1,0,0,2,0,0,4.731009444816113,0,0
49,12,16,12,2,0,1,3,0,1,1,0,0,3,0.061224489795918366,1,0,0,1,0,0,4.290345497389064,0,0
70,13,49,0,1,2,0,6,0,0,0,0,0,0,0.0,1,0,0,3,0,0,4.15361605453786,1,0
33,24,1,0,2,1,0,3,0,0,0,0,0,3,0.09090909090909091,1,0,1,0,1,0,4.104407755459851,0,1
155,13,119,14,2,1,5,14,0,1,0,0,0,30,0.1935483870967742,1,0,0,12,0,0,4.803825129726443,0,0
47,15,14,9,2,2,0,4,0,1,1,0,0,0,0.0,1,0,0,2,1,0,4.160763851585575,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,0,1,0,4.34865650363964,0,1
60,14,38,0,2,1,0,4,0,0,0,0,0,6,0.1,1,0,1,2,0,0,5.123231428797619,0,0
48,16,1,22,2,0,2,3,0,1,2,1,0,1,0.020833333333333332,1,0,1,0,0,0,4.412782031835941,0,0
62,10,27,16,2,3,0,5,0,1,1,0,0,0,0.0,1,0,0,2,0,0,4.396077617900942,0,0
124,15,1,99,3,0,0,3,0,1,1,0,0,57,0.4596774193548387,1,0,2,0,0,0,4.5086889810019475,0,1
48,16,24,0,2,0,0,4,0,0,0,0,0,1,0.020833333333333332,1,0,1,2,0,0,4.212581188618505,0,1
153,17,1,126,2,1,0,4,0,2,1,0,12,24,0.1568627450980392,1,0,1,0,0,0,4.682946724541126,0,0
43,24,11,0,3,0,0,3,0,0,0,0,0,4,0.09302325581395349,1,0,1,1,0,0,4.109306836490687,0,0
34,9,17,0,2,0,0,4,0,0,0,0,0,10,0.29411764705882354,1,0,0,2,0,0,4.1973257087065035,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,17,0.20238095238095238,1,0,2,0,1,0,4.67978602342837,0,1
213,21,184,0,2,6,0,7,0,0,0,0,54,74,0.3474178403755869,1,0,1,5,1,0,3.89491291516866,0,0
67,15,19,24,2,1,0,6,0,1,3,2,0,8,0.11940298507462686,1,0,1,3,0,0,4.841625011094968,0,0
101,76,17,0,4,1,0,3,0,0,0,0,0,11,0.10891089108910891,1,0,2,1,1,0,4.9322731168626675,0,1
24,9,7,0,1,0,0,4,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.751629167387823,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,0.15789473684210525,1,0,1,0,1,0,4.313459750171823,0,1
112,27,77,0,2,8,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.352928380829997,0,0
26,17,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,0,0,0,3.796217602590055,0,1
44,11,25,0,2,1,0,5,0,0,0,0,0,4,0.09090909090909091,1,0,1,2,0,0,4.132965073714563,0,0
86,11,67,0,2,1,0,5,0,0,0,0,0,9,0.10465116279069768,1,0,0,3,1,0,5.158895935403366,0,1
90,13,13,56,2,0,3,4,0,1,2,1,4,10,0.1111111111111111,0,0,1,2,0,0,5.127475457224437,1,0
55,23,24,0,2,2,0,4,0,0,0,0,0,8,0.14545454545454545,1,0,1,2,1,0,4.580648804119064,0,0
196,21,167,0,2,6,0,7,0,0,0,0,48,61,0.3112244897959184,1,0,1,5,1,0,3.930865784740408,0,0
85,10,67,0,2,10,0,4,0,0,0,0,0,8,0.09411764705882353,1,0,1,2,0,0,4.425822007500904,0,0
93,11,1,73,2,0,0,3,0,1,1,0,0,5,0.053763440860215055,0,0,1,0,0,0,5.393682198065226,0,0
60,14,1,36,5,0,1,3,0,1,1,0,0,29,0.48333333333333334,1,0,1,0,0,0,4.4518868465060555,0,0
35,9,18,0,1,0,0,3,0,0,0,0,0,4,0.11428571428571428,1,0,0,1,0,0,4.764857659740294,0,0
63,43,12,0,3,1,0,3,0,0,0,0,0,15,0.23809523809523808,1,0,1,1,1,0,4.596017224949855,0,1
24,17,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.9701755214643453,0,1
68,17,44,0,3,0,1,8,0,0,0,0,0,12,0.17647058823529413,0,0,1,6,0,0,4.814972767530034,0,0
104,23,73,0,4,0,0,5,0,0,0,0,0,11,0.10576923076923077,1,0,2,3,0,0,4.749075388500788,0,1
47,13,26,0,2,0,0,7,0,0,0,0,0,0,0.0,1,0,1,4,0,0,3.981904873786283,0,0
165,28,121,8,3,6,0,14,0,1,0,0,0,30,0.18181818181818182,0,0,1,12,1,0,5.205632196727447,0,0
83,18,10,46,3,1,0,9,0,1,1,0,0,0,0.0,1,0,1,2,0,0,4.526567407219672,0,0
43,14,21,0,3,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.34186497602557,0,1
56,16,32,0,2,0,0,8,0,0,0,0,0,2,0.03571428571428571,1,0,1,5,0,0,4.253434386188785,0,0
46,37,1,0,2,2,0,3,0,0,0,0,0,6,0.13043478260869565,1,0,1,0,1,0,4.4743301624376555,0,1
38,16,14,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.113206053476118,0,0
82,33,41,0,3,2,0,6,0,0,0,0,0,8,0.0975609756097561,1,0,2,4,1,0,4.62092239493628,0,0
41,32,1,0,2,1,0,3,0,0,0,0,0,1,0.024390243902439025,1,0,1,0,1,0,4.189886078254005,0,1
82,11,63,0,2,1,0,5,0,0,0,0,0,10,0.12195121951219512,1,0,0,3,1,0,5.2142763221564445,0,1
44,35,1,0,3,2,0,3,0,0,0,0,0,2,0.045454545454545456,1,0,2,0,1,0,4.555467129755085,0,1
59,11,40,0,1,3,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.320256448219737,0,0
51,11,33,0,3,0,0,5,0,0,0,0,0,0,0.0,0,0,1,3,0,0,4.2951933624121335,0,0
68,9,43,7,2,0,0,7,0,1,1,0,0,0,0.0,1,0,0,5,0,0,4.252021665508064,0,0
91,22,7,53,5,0,0,7,0,1,2,1,0,0,0.0,1,0,1,1,0,0,4.247435638233912,0,0
32,15,9,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.9650182662886326,0,0
37,21,8,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.121219243831913,0,1
157,7,19,122,4,0,2,4,0,1,5,5,1,37,0.2356687898089172,1,0,0,2,0,0,5.401499816811371,0,0
22,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.572623663895164,0,0
47,14,25,0,2,3,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.118760267520956,0,0
52,10,13,20,3,0,0,5,0,1,1,0,0,0,0.0,1,0,0,2,0,0,4.287286959384091,0,0
67,11,48,0,3,5,0,3,0,0,0,0,0,10,0.14925373134328357,1,0,1,1,0,0,4.6105213774328195,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,0,1,0,4.231009444816111,0,1
60,15,37,0,3,1,1,5,0,0,0,0,0,1,0.016666666666666666,1,0,1,3,0,0,4.4903286212803355,0,0
71,45,18,0,4,5,0,5,0,0,0,0,0,10,0.14084507042253522,1,0,2,3,1,0,4.3896360362549895,1,1
62,12,16,25,2,0,6,5,0,2,2,0,0,9,0.14516129032258066,1,0,1,2,0,0,4.500342028331753,0,0
433,23,33,368,4,0,1,6,0,1,4,0,0,45,0.10392609699769054,1,0,1,2,0,0,5.650577051256928,0,0
81,6,9,57,6,0,0,9,0,1,1,0,0,0,0.0,1,0,0,1,0,0,4.2519918987249765,0,1
22,7,7,0,1,0,0,3,0,0,0,0,0,3,0.13636363636363635,1,0,0,1,0,0,4.027169118440616,0,1
28,11,9,0,1,0,0,3,0,0,0,0,0,1,0.03571428571428571,1,0,0,1,0,0,4.155045546825804,0,1
37,21,8,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.036910717378838,0,1
80,7,65,0,1,0,0,4,0,0,0,0,0,8,0.1,1,0,0,2,0,0,4.74551392065668,0,1
109,15,86,0,2,10,0,5,0,0,0,0,0,4,0.03669724770642202,1,0,1,3,0,0,4.3873402874821,0,0
31,10,1,11,1,0,0,3,0,1,1,0,0,0,0.0,1,0,0,0,0,0,4.235981390822668,0,0
81,17,56,0,2,5,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.369284153656464,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,4.121219243831913,0,1
91,16,67,0,2,7,0,4,0,0,0,0,0,6,0.06593406593406594,1,0,1,2,0,0,4.651926136114943,0,0
45,36,1,0,2,1,0,3,0,0,0,0,0,9,0.2,1,0,1,0,1,0,4.5889821967054365,0,1
35,26,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.7398775745709463,0,1
50,12,16,13,2,0,3,5,0,1,1,0,0,8,0.16,1,0,1,2,0,0,4.509275070710713,0,0
70,15,47,0,2,3,0,7,0,0,0,0,0,4,0.05714285714285714,1,0,1,4,1,0,4.3734277966509,0,0
52,34,11,0,3,0,0,3,0,0,0,0,0,3,0.057692307692307696,0,0,1,1,0,0,4.3131519203061375,0,0
126,56,62,0,4,9,2,3,0,0,0,0,0,27,0.21428571428571427,1,0,2,1,1,0,4.950191083774292,0,0
104,19,77,0,2,1,0,5,0,0,0,0,0,11,0.10576923076923077,1,0,0,3,1,0,4.925501835293322,0,1
24,17,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,4.053508854797679,0,1
44,17,19,0,2,0,0,4,0,0,0,0,0,11,0.25,1,0,1,2,0,0,4.436260027531527,0,0
23,8,7,0,1,0,0,3,0,0,0,0,0,2,0.08695652173913043,1,0,0,1,0,0,3.8820451081368628,0,1
38,18,13,0,2,0,0,5,0,0,0,0,0,0,0.0,0,0,1,2,0,0,3.9354458560507632,0,0
52,33,11,0,3,4,0,3,0,0,0,0,0,4,0.07692307692307693,1,0,1,1,1,0,4.425811353958516,0,0
88,19,61,0,3,4,0,8,0,0,0,0,0,11,0.125,1,0,1,5,0,0,4.464558038845995,0,0
70,24,18,19,2,2,0,4,0,1,1,0,0,7,0.1,1,0,1,2,1,0,5.030799402808095,0,0
67,14,45,0,2,4,0,6,0,0,0,0,0,8,0.11940298507462686,1,0,1,4,0,0,4.456024966861844,0,0
36,13,15,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.8847954873731334,0,0
64,10,46,0,3,0,0,9,0,0,0,0,0,15,0.234375,1,0,1,7,0,0,4.54595859334435,0,0
84,16,1,58,2,1,0,3,0,1,3,2,0,12,0.14285714285714285,1,0,1,0,1,0,4.739626799189735,0,0
105,32,65,0,5,8,0,5,0,0,0,0,0,0,0.0,1,0,4,2,0,0,4.383986205512777,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,8,0.09523809523809523,1,0,2,0,1,0,4.883172708844139,0,1
40,10,22,0,3,0,0,4,0,0,0,0,0,8,0.2,1,0,1,2,0,0,3.9250705203641814,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,2,0.0392156862745098,1,0,2,2,0,0,4.52479151818756,0,1
36,10,18,0,2,0,0,3,0,0,0,0,0,2,0.05555555555555555,1,0,0,1,0,0,4.041336376912015,0,0
465,14,21,422,13,4,4,11,0,3,10,9,0,91,0.1956989247311828,0,1,2,3,0,0,5.788657006166767,3,1
38,29,1,0,2,0,0,3,0,0,0,0,0,19,0.5,1,0,1,0,0,0,4.0304363948517326,0,1
95,17,1,68,2,4,2,3,0,1,1,0,0,10,0.10526315789473684,1,0,1,0,0,0,5.415658339996793,0,0
44,10,17,8,2,0,0,6,0,1,1,0,1,10,0.22727272727272727,1,0,1,4,0,0,4.297626721392667,0,0
53,15,30,0,2,1,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.062247342535012,0,0
64,16,0,39,2,0,0,2,0,1,3,2,0,27,0.421875,1,0,1,0,0,0,4.622174852072124,0,0
46,20,18,0,1,2,0,4,0,0,0,0,0,2,0.043478260869565216,1,0,0,2,1,0,4.515637434826571,0,0
46,37,1,0,2,0,0,3,0,0,0,0,0,1,0.021739130434782608,1,0,1,0,0,0,4.5990114122965595,0,1
46,17,22,0,2,0,0,6,0,0,0,0,0,0,0.0,0,0,1,3,0,0,4.085758358504457,0,0
85,76,1,0,3,1,0,3,0,0,0,0,0,15,0.17647058823529413,1,0,2,0,1,0,4.772231930301566,0,1
64,21,35,0,2,1,2,4,0,0,0,0,0,20,0.3125,1,0,1,2,1,0,4.564867633875558,0,0
58,0,37,13,4,0,0,6,0,1,1,0,0,1,0.017241379310344827,0,0,0,2,0,1,4.305582718967093,0,0
55,10,37,0,2,2,0,4,0,0,0,0,0,4,0.07272727272727272,1,0,1,2,0,0,4.338012841065492,0,0
45,16,21,0,1,1,0,6,0,0,0,0,0,1,0.022222222222222223,1,0,0,3,0,0,4.28876497438706,0,0
80,11,61,0,2,1,0,5,0,0,0,0,0,9,0.1125,1,0,0,3,1,0,5.03273524601527,0,1
74,14,52,0,2,6,0,6,0,0,0,0,0,3,0.04054054054054054,1,0,1,3,0,0,4.188145375390003,0,0
62,44,11,0,3,2,0,4,0,0,0,0,0,6,0.0967741935483871,0,0,2,2,1,0,4.538896214227931,0,0
29,5,16,0,1,0,0,3,0,0,0,0,1,13,0.4482758620689655,1,0,0,1,0,0,4.0607597717219255,0,0
113,19,52,33,2,1,0,4,0,1,0,0,6,10,0.08849557522123894,1,0,0,2,1,0,5.220974232500458,0,1
58,17,33,0,2,3,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.249356427090541,0,0
78,11,59,0,5,1,0,7,0,0,0,0,0,2,0.02564102564102564,1,0,1,4,0,1,4.486726739778948,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,4,0.11764705882352941,1,0,1,0,0,0,4.094097032108653,0,1
53,15,1,28,2,0,2,3,0,1,2,1,0,2,0.03773584905660377,1,0,1,0,0,0,4.600100878887399,0,0
36,13,15,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.294653473544341,0,0
65,17,40,0,2,0,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.208315459209455,0,0
71,18,45,0,2,3,0,6,0,0,0,0,0,13,0.18309859154929578,1,0,1,4,0,0,4.700537922468327,0,0
146,13,125,0,3,9,1,8,0,0,0,0,0,0,0.0,1,0,1,6,0,0,4.309007551275716,0,0
22,7,7,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.879664004902593,0,1
112,13,91,0,2,0,0,6,0,0,0,0,0,40,0.35714285714285715,1,0,0,4,0,0,4.692487847068443,0,1
46,28,11,0,3,0,0,3,0,0,0,0,0,3,0.06521739130434782,0,0,1,1,0,0,4.481906587341933,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,5,0.05952380952380952,1,0,2,0,1,0,4.610594173698426,0,1
44,16,20,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.877981415785618,0,1
46,15,7,15,1,0,1,3,0,1,1,0,0,7,0.15217391304347827,1,0,0,1,0,0,4.604764945046351,0,0
58,15,35,0,4,1,0,7,0,0,0,0,0,4,0.06896551724137931,1,0,1,4,0,0,4.406587728448537,0,0
38,29,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.023471592049353,0,1
38,19,11,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.201231789474709,0,0
35,9,18,0,1,0,0,3,0,0,0,0,0,5,0.14285714285714285,1,0,0,1,0,0,4.514718016821337,0,0
